,image,X,Y,score_1,label_id_1,label_code_1,label_name_1,score_2,label_id_2,label_code_2,label_name_2,score_3,label_id_3,label_code_3,label_name_3,score_4,label_id_4,label_code_4,label_name_4,score_5,label_id_5,label_code_5,label_name_5
0,HKARMS01_1T.jpg,1862,554,0.2760881763986484,1905,_SED,ARMS-CREP-Sediment,0.24559036879374702,1891,_FORM,ARMS-CREP-Foraminifera,0.14869720650864757,1903,_SP,ARMS-CREP-Sponge,0.10891000212543286,1899,_BRY,ARMS-CREP-Bryozoan,0.05627743344511167,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,2298,554,0.5116757203851234,1905,_SED,ARMS-CREP-Sediment,0.24215024467958132,1891,_FORM,ARMS-CREP-Foraminifera,0.10875712407431719,1899,_BRY,ARMS-CREP-Bryozoan,0.030506691713420808,1903,_SP,ARMS-CREP-Sponge,0.029889883480129897,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,2734,554,0.61248951315666,1905,_SED,ARMS-CREP-Sediment,0.07971650432139701,2787,_BFILM,ARMS-Biofilm,0.06981124255230405,1899,_BRY,ARMS-CREP-Bryozoan,0.062202479725129954,1891,_FORM,ARMS-CREP-Foraminifera,0.04808661831577649,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,3171,554,0.4163093880315779,1899,_BRY,ARMS-CREP-Bryozoan,0.31221112474835533,1891,_FORM,ARMS-CREP-Foraminifera,0.175141405048262,1905,_SED,ARMS-CREP-Sediment,0.019995301297443105,2787,_BFILM,ARMS-Biofilm,0.015073074842240772,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,3607,554,0.4021894128108122,1905,_SED,ARMS-CREP-Sediment,0.23223995819533355,1891,_FORM,ARMS-CREP-Foraminifera,0.14312112389108358,1899,_BRY,ARMS-CREP-Bryozoan,0.07816063142235594,1903,_SP,ARMS-CREP-Sponge,0.026256695297767946,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,4043,554,0.49437051945170163,1905,_SED,ARMS-CREP-Sediment,0.1989643919164342,1899,_BRY,ARMS-CREP-Bryozoan,0.07931479601354653,1891,_FORM,ARMS-CREP-Foraminifera,0.07108192589417442,2787,_BFILM,ARMS-Biofilm,0.04696152545816932,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,4479,554,0.4490827259588451,1905,_SED,ARMS-CREP-Sediment,0.25405383480554566,1899,_BRY,ARMS-CREP-Bryozoan,0.0777204821179042,1891,_FORM,ARMS-CREP-Foraminifera,0.07367344258816906,1897,_BI,ARMS-CREP-Bivalve,0.029721702274458955,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,4915,554,0.3567116277582417,1905,_SED,ARMS-CREP-Sediment,0.2801980091117263,1891,_FORM,ARMS-CREP-Foraminifera,0.09573427850667512,1899,_BRY,ARMS-CREP-Bryozoan,0.09398418073507653,1871,_CCA,ARMS-CREP-CCA,0.07678269131319793,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,5351,554,0.9498767362902174,1887,_UNAV,ARMS-CREP-Unavailable,0.022405811516870322,988,_BAR,Barnacles,0.012724933584286032,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.0063465310483029,1890,_EGG,ARMS-CREP-Eggs,0.001591856732351493,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,5788,554,0.8244964308970889,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.0707251720052838,1899,_BRY,ARMS-CREP-Bryozoan,0.022976299509663154,1871,_CCA,ARMS-CREP-CCA,0.018087908497252784,1897,_BI,ARMS-CREP-Bivalve,0.013897550349109998,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,118,991,0.45023955558472695,1871,_CCA,ARMS-CREP-CCA,0.12810059743937482,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.0959128064847303,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.09243837132975173,1899,_BRY,ARMS-CREP-Bryozoan,0.07647123373362247,1891,_FORM,ARMS-CREP-Foraminifera
0,HKARMS01_1T.jpg,554,991,0.26515846259677167,1871,_CCA,ARMS-CREP-CCA,0.1925750852958503,1905,_SED,ARMS-CREP-Sediment,0.18947354934209093,1899,_BRY,ARMS-CREP-Bryozoan,0.1277791949407354,1886,_NR,ARMS-CREP-No Recruitment,0.06480189581843988,1891,_FORM,ARMS-CREP-Foraminifera
0,HKARMS01_1T.jpg,990,991,0.7650253658487397,1886,_NR,ARMS-CREP-No Recruitment,0.0817624848754368,2787,_BFILM,ARMS-Biofilm,0.07919640399309609,1887,_UNAV,ARMS-CREP-Unavailable,0.025938202207777903,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.016393104513885225,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,1426,991,0.46314448508825157,1886,_NR,ARMS-CREP-No Recruitment,0.3114299219504671,1905,_SED,ARMS-CREP-Sediment,0.06142434333617039,1891,_FORM,ARMS-CREP-Foraminifera,0.0356456157612299,2787,_BFILM,ARMS-Biofilm,0.0313438445563684,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,1862,991,0.40291920151440247,1891,_FORM,ARMS-CREP-Foraminifera,0.297134222099866,1905,_SED,ARMS-CREP-Sediment,0.09587650084375646,1899,_BRY,ARMS-CREP-Bryozoan,0.06282923089620686,1871,_CCA,ARMS-CREP-CCA,0.038148320776971785,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,2298,991,0.5480507495637249,1905,_SED,ARMS-CREP-Sediment,0.10039991504481671,1891,_FORM,ARMS-CREP-Foraminifera,0.07292962422927643,2787,_BFILM,ARMS-Biofilm,0.06387326934043146,1899,_BRY,ARMS-CREP-Bryozoan,0.05035519658596761,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,2734,991,0.5294017424010801,1905,_SED,ARMS-CREP-Sediment,0.12887882075715013,1891,_FORM,ARMS-CREP-Foraminifera,0.09774108963785916,1899,_BRY,ARMS-CREP-Bryozoan,0.08495522426486297,2787,_BFILM,ARMS-Biofilm,0.03396698771479809,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,3171,991,0.5498590015491821,1905,_SED,ARMS-CREP-Sediment,0.1715959730893301,1891,_FORM,ARMS-CREP-Foraminifera,0.09761276766989314,2787,_BFILM,ARMS-Biofilm,0.05360539264414482,1903,_SP,ARMS-CREP-Sponge,0.05152304920649911,1871,_CCA,ARMS-CREP-CCA
0,HKARMS01_1T.jpg,3607,991,0.2771625537121228,1886,_NR,ARMS-CREP-No Recruitment,0.26590337275817594,1891,_FORM,ARMS-CREP-Foraminifera,0.2647751465894495,1905,_SED,ARMS-CREP-Sediment,0.12162337782534033,2787,_BFILM,ARMS-Biofilm,0.04273348862449141,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,4043,991,0.621392368509852,1905,_SED,ARMS-CREP-Sediment,0.09707174509139496,1891,_FORM,ARMS-CREP-Foraminifera,0.07266417866578383,1903,_SP,ARMS-CREP-Sponge,0.06532696735462219,2787,_BFILM,ARMS-Biofilm,0.03331606523942525,1897,_BI,ARMS-CREP-Bivalve
0,HKARMS01_1T.jpg,4479,991,0.7255087841506713,1905,_SED,ARMS-CREP-Sediment,0.09277740247898378,1886,_NR,ARMS-CREP-No Recruitment,0.04569797505778874,2787,_BFILM,ARMS-Biofilm,0.03576777973912461,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.021246098964036626,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,4915,991,0.39037653344505274,1887,_UNAV,ARMS-CREP-Unavailable,0.28755025583374677,1886,_NR,ARMS-CREP-No Recruitment,0.1257522315004336,2787,_BFILM,ARMS-Biofilm,0.1076096862792908,1905,_SED,ARMS-CREP-Sediment,0.033374445080772516,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,5351,991,0.5438152954411449,1899,_BRY,ARMS-CREP-Bryozoan,0.19478263582328065,1905,_SED,ARMS-CREP-Sediment,0.11411098783497677,2787,_BFILM,ARMS-Biofilm,0.025741272429949384,1886,_NR,ARMS-CREP-No Recruitment,0.021772969347012446,1891,_FORM,ARMS-CREP-Foraminifera
0,HKARMS01_1T.jpg,5788,991,0.5573894785441385,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.21275793276120683,1899,_BRY,ARMS-CREP-Bryozoan,0.05750938021725889,1905,_SED,ARMS-CREP-Sediment,0.046010460860003724,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.034079792340783906,1871,_CCA,ARMS-CREP-CCA
0,HKARMS01_1T.jpg,118,1428,0.8488471261393613,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.036802942756176696,1905,_SED,ARMS-CREP-Sediment,0.03356423434473356,1871,_CCA,ARMS-CREP-CCA,0.02364636137248966,1899,_BRY,ARMS-CREP-Bryozoan,0.012429772782741521,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,554,1428,0.6319692902276842,1905,_SED,ARMS-CREP-Sediment,0.08108335200391341,2787,_BFILM,ARMS-Biofilm,0.07073344627925618,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.03572983597657092,1891,_FORM,ARMS-CREP-Foraminifera,0.03492566856558357,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,990,1428,0.5280206901947173,1905,_SED,ARMS-CREP-Sediment,0.0863327473520025,2787,_BFILM,ARMS-Biofilm,0.05794534153901198,1897,_BI,ARMS-CREP-Bivalve,0.054476443828643556,1892,_GAS,ARMS-CREP-Gastropoda,0.043493393695679346,1887,_UNAV,ARMS-CREP-Unavailable
0,HKARMS01_1T.jpg,1426,1428,0.462722644261754,1887,_UNAV,ARMS-CREP-Unavailable,0.456662568675743,1886,_NR,ARMS-CREP-No Recruitment,0.02212320446332312,1899,_BRY,ARMS-CREP-Bryozoan,0.020608673282549787,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.010512510572903944,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,1862,1428,0.3711898119234628,1886,_NR,ARMS-CREP-No Recruitment,0.2504199088512045,1905,_SED,ARMS-CREP-Sediment,0.17980786675390079,1891,_FORM,ARMS-CREP-Foraminifera,0.11756094757470477,1899,_BRY,ARMS-CREP-Bryozoan,0.03340819157195801,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,2298,1428,0.4496887613308483,1891,_FORM,ARMS-CREP-Foraminifera,0.44378293335306085,1905,_SED,ARMS-CREP-Sediment,0.030852138008111096,2787,_BFILM,ARMS-Biofilm,0.022032639100560573,1899,_BRY,ARMS-CREP-Bryozoan,0.019848396392391075,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,2734,1428,0.5469641845624231,1886,_NR,ARMS-CREP-No Recruitment,0.3115356911782293,1891,_FORM,ARMS-CREP-Foraminifera,0.08713131243015448,1905,_SED,ARMS-CREP-Sediment,0.03056032838764781,1899,_BRY,ARMS-CREP-Bryozoan,0.008976740607513072,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube
0,HKARMS01_1T.jpg,3171,1428,0.523235878914476,1905,_SED,ARMS-CREP-Sediment,0.2606766735710639,1891,_FORM,ARMS-CREP-Foraminifera,0.08769988242271187,2787,_BFILM,ARMS-Biofilm,0.0604605085318711,1903,_SP,ARMS-CREP-Sponge,0.03253271542366934,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,3607,1428,0.7053701774626281,1886,_NR,ARMS-CREP-No Recruitment,0.21981563255846057,1891,_FORM,ARMS-CREP-Foraminifera,0.025314544191443435,1905,_SED,ARMS-CREP-Sediment,0.019153249001474717,1899,_BRY,ARMS-CREP-Bryozoan,0.018785721805979184,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,4043,1428,0.6897016399309803,1886,_NR,ARMS-CREP-No Recruitment,0.11600661700005872,1905,_SED,ARMS-CREP-Sediment,0.0497477099415264,2787,_BFILM,ARMS-Biofilm,0.0434253621011774,1899,_BRY,ARMS-CREP-Bryozoan,0.0379610969370432,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube
0,HKARMS01_1T.jpg,4479,1428,0.47115349742853685,1886,_NR,ARMS-CREP-No Recruitment,0.4028105822076488,1887,_UNAV,ARMS-CREP-Unavailable,0.0367377466100764,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.030588881746699687,1899,_BRY,ARMS-CREP-Bryozoan,0.021007393607623128,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,4915,1428,0.3942064259032711,1905,_SED,ARMS-CREP-Sediment,0.21546338593411088,2787,_BFILM,ARMS-Biofilm,0.06829260336215873,1899,_BRY,ARMS-CREP-Bryozoan,0.06709733358628375,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.04853198202002462,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,5351,1428,0.7370464878943225,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.055559416280760346,988,_BAR,Barnacles,0.052688870079298976,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.052591325166498046,1897,_BI,ARMS-CREP-Bivalve,0.0225511266157032,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,5788,1428,0.3680650692477674,1899,_BRY,ARMS-CREP-Bryozoan,0.30513444704389264,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.06732443966392003,1905,_SED,ARMS-CREP-Sediment,0.04943999534457815,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.048774689153325855,988,_BAR,Barnacles
0,HKARMS01_1T.jpg,118,1865,0.3241963680601487,1905,_SED,ARMS-CREP-Sediment,0.15183238396993357,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.12197612511676162,2787,_BFILM,ARMS-Biofilm,0.08576019373591358,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.0716297654997536,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,554,1865,0.4816813546514027,1905,_SED,ARMS-CREP-Sediment,0.10985190687526508,1891,_FORM,ARMS-CREP-Foraminifera,0.08707537258851729,2787,_BFILM,ARMS-Biofilm,0.07204089421043339,1899,_BRY,ARMS-CREP-Bryozoan,0.04611181755315303,1871,_CCA,ARMS-CREP-CCA
0,HKARMS01_1T.jpg,990,1865,0.6249326319764925,1905,_SED,ARMS-CREP-Sediment,0.12075952664920246,2787,_BFILM,ARMS-Biofilm,0.06962800955402029,1899,_BRY,ARMS-CREP-Bryozoan,0.042936986938116255,1891,_FORM,ARMS-CREP-Foraminifera,0.03963085554165082,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,1426,1865,0.3794549794750521,1905,_SED,ARMS-CREP-Sediment,0.09772046466713158,1899,_BRY,ARMS-CREP-Bryozoan,0.09760355463488919,1897,_BI,ARMS-CREP-Bivalve,0.07685108188764797,1891,_FORM,ARMS-CREP-Foraminifera,0.07089588987802717,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube
0,HKARMS01_1T.jpg,1862,1865,0.7336034266078683,1887,_UNAV,ARMS-CREP-Unavailable,0.1583679771767434,1886,_NR,ARMS-CREP-No Recruitment,0.040968349312920975,1899,_BRY,ARMS-CREP-Bryozoan,0.02896387309886398,1898,_BIEM,ARMS-CREP-Bivalve-empty,0.009418696246028632,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,2298,1865,0.4497028203827945,1886,_NR,ARMS-CREP-No Recruitment,0.23378987505237037,1905,_SED,ARMS-CREP-Sediment,0.12914141482358305,2787,_BFILM,ARMS-Biofilm,0.09167850627360799,1891,_FORM,ARMS-CREP-Foraminifera,0.0404552067046317,1871,_CCA,ARMS-CREP-CCA
0,HKARMS01_1T.jpg,2734,1865,0.539413298802136,1891,_FORM,ARMS-CREP-Foraminifera,0.2716666306461512,1886,_NR,ARMS-CREP-No Recruitment,0.07288023441305189,1905,_SED,ARMS-CREP-Sediment,0.03784535800933254,2787,_BFILM,ARMS-Biofilm,0.02888025669226618,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube
0,HKARMS01_1T.jpg,3171,1865,0.6094162159319498,1891,_FORM,ARMS-CREP-Foraminifera,0.2117658442860711,1886,_NR,ARMS-CREP-No Recruitment,0.0820900741557305,1905,_SED,ARMS-CREP-Sediment,0.025683263691982736,1899,_BRY,ARMS-CREP-Bryozoan,0.017955703498259173,2787,_BFILM,ARMS-Biofilm
0,HKARMS01_1T.jpg,3607,1865,0.8607103415787182,1886,_NR,ARMS-CREP-No Recruitment,0.06878807517409856,2787,_BFILM,ARMS-Biofilm,0.026069248115847102,1905,_SED,ARMS-CREP-Sediment,0.02168388730064262,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.012374198342886297,1891,_FORM,ARMS-CREP-Foraminifera
0,HKARMS01_1T.jpg,4043,1865,0.7050191461162227,1887,_UNAV,ARMS-CREP-Unavailable,0.2293158963508683,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.017801521530958635,1891,_FORM,ARMS-CREP-Foraminifera,0.012853302977252458,1905,_SED,ARMS-CREP-Sediment,0.011834805044607617,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,4479,1865,0.3622222726641872,1905,_SED,ARMS-CREP-Sediment,0.2525167209665183,1899,_BRY,ARMS-CREP-Bryozoan,0.1313923343934041,2787,_BFILM,ARMS-Biofilm,0.06922026585059006,1894,_SOWT,ARMS-CREP-Soft Worm Tube,0.050749623041784625,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube
0,HKARMS01_1T.jpg,4915,1865,0.735864355434849,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.09630758336638026,1899,_BRY,ARMS-CREP-Bryozoan,0.029463380396918287,1886,_NR,ARMS-CREP-No Recruitment,0.02639687467936666,1894,_SOWT,ARMS-CREP-Soft Worm Tube,0.02372110281043935,1905,_SED,ARMS-CREP-Sediment
0,HKARMS01_1T.jpg,5351,1865,0.5073534478494006,1903,_SP,ARMS-CREP-Sponge,0.266363950466179,1897,_BI,ARMS-CREP-Bivalve,0.053423513723945756,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.05042070079777161,1603,_TUNS,Individual Tunicates,0.016924440307742556,1891,_FORM,ARMS-CREP-Foraminifera
0,HKARMS01_1T.jpg,5788,1865,0.8082628269822872,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.15876591867322126,1897,_BI,ARMS-CREP-Bivalve,0.00831724863650795,1903,_SP,ARMS-CREP-Sponge,0.007420757697472683,1873,_BREN,ARMS-CREP-Brown encrusting macroalgae,0.006156588938375847,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,118,2302,0.3127125636005587,1905,_SED,ARMS-CREP-Sediment,0.22010976284370776,1897,_BI,ARMS-CREP-Bivalve,0.1766683960849108,2787,_BFILM,ARMS-Biofilm,0.08354854491581491,1899,_BRY,ARMS-CREP-Bryozoan,0.057183741348076696,1898,_BIEM,ARMS-CREP-Bivalve-empty
0,HKARMS01_1T.jpg,554,2302,0.5815758260072275,1905,_SED,ARMS-CREP-Sediment,0.14868334695255916,2787,_BFILM,ARMS-Biofilm,0.08325732810091223,1899,_BRY,ARMS-CREP-Bryozoan,0.06306550401358557,1903,_SP,ARMS-CREP-Sponge,0.04721475382080192,1886,_NR,ARMS-CREP-No Recruitment
0,HKARMS01_1T.jpg,990,2302,0.606201623050232,1905,_SED,ARMS-CREP-Sediment,0.13733619540782402,1899,_BRY,ARMS-CREP-Bryozoan,0.062499616894899156,1897,_BI,ARMS-CREP-Bivalve,0.0593853654925336,2787,_BFILM,ARMS-Biofilm,0.04360252807329032,1903,_SP,ARMS-CREP-Sponge
0,HKARMS01_1T.jpg,1426,2302,0.34931235902011953,1905,_SED,ARMS-CREP-Sediment,0.2745321021189879,2787,_BFILM,ARMS-Biofilm,0.20784459747649658,1891,_FORM,ARMS-CREP-Foraminifera,0.057881268389797694,1886,_NR,ARMS-CREP-No Recruitment,0.054951764360631594,1899,_BRY,ARMS-CREP-Bryozoan
0,HKARMS01_1T.jpg,1862,2302,0.6038197296453957,1886,_NR,ARMS-CREP-No Recruitment,0.08819319804467482,1883,_RDEN,ARMS-CREP-Red encrusting macroalgae,0.06898404972767752,1889,_CAWT,ARMS-CREP-Calcareous Worm Tube,0.06596418947078037,1887,_UNAV,ARMS-CREP-Unavailable,0.05924182363251068,2787,_BFILM,ARMS-Biofilm
